*Vertices 373
196 "ro.isdc.wro.model.resource.processor.TestCssCompressorProcessor"
197 "ro.isdc.wro.model.resource.processor.TestCssDataUriPreProcessor"
198 "ro.isdc.wro.model.resource.processor.TestCssImportPreProcessor"
199 "ro.isdc.wro.model.resource.processor.TestCssMinProcessor"
200 "ro.isdc.wro.model.resource.processor.TestCssUrlRewritingProcessor"
201 "ro.isdc.wro.model.resource.processor.TestCssVariablesProcessor"
202 "ro.isdc.wro.model.resource.processor.TestDefaultGroupExtractor"
203 "ro.isdc.wro.model.resource.processor.TestDuplicateAwareCssDataUriPreProcessor"
204 "ro.isdc.wro.model.resource.processor.TestFallbackCssDataUriProcessor"
205 "ro.isdc.wro.model.resource.processor.TestJawrCssMinifierProcessor"
206 "ro.isdc.wro.model.resource.processor.TestJsMinProcessor"
207 "ro.isdc.wro.model.resource.processor.TestLessCssImportPreProcessor"
208 "ro.isdc.wro.model.resource.processor.TestMultiLineCommentStripperProcessor"
209 "ro.isdc.wro.model.resource.processor.TestPlaceholderProcessor"
210 "ro.isdc.wro.model.resource.processor.TestSemicolonAppenderPreProcessor"
211 "ro.isdc.wro.model.resource.processor.TestSingleLineCommentStripperProcessor"
212 "ro.isdc.wro.model.resource.processor.TestVariablizeColorsCssProcessor"
213 "ro.isdc.wro.model.resource.processor.decorator.AbstractProcessorDecorator"
214 "ro.isdc.wro.model.resource.processor.decorator.AbstractProcessorDecoratorSupport"
215 "ro.isdc.wro.model.resource.processor.decorator.BenchmarkProcessorDecorator"
216 "ro.isdc.wro.model.resource.processor.decorator.CopyrightKeeperProcessorDecorator"
217 "ro.isdc.wro.model.resource.processor.decorator.DefaultProcessorDecorator"
218 "ro.isdc.wro.model.resource.processor.decorator.ExceptionHandlingProcessorDecorator"
219 "ro.isdc.wro.model.resource.processor.decorator.ExtensionsAwareProcessorDecorator"
220 "ro.isdc.wro.model.resource.processor.decorator.ImportAwareProcessorDecorator"
221 "ro.isdc.wro.model.resource.processor.decorator.LazyProcessorDecorator"
222 "ro.isdc.wro.model.resource.processor.decorator.MinimizeAwareProcessorDecorator"
223 "ro.isdc.wro.model.resource.processor.decorator.ProcessorDecorator"
224 "ro.isdc.wro.model.resource.processor.decorator.SupportAwareProcessorDecorator"
225 "ro.isdc.wro.model.resource.processor.decorator.TestBenchmarkProcessorDecorator"
226 "ro.isdc.wro.model.resource.processor.decorator.TestCopyrightKeeperProcessorDecorator"
227 "ro.isdc.wro.model.resource.processor.decorator.TestDefaultProcessorDecorator"
228 "ro.isdc.wro.model.resource.processor.decorator.TestDefaultProcessorDecorator$MockProcessor"
229 "ro.isdc.wro.model.resource.processor.decorator.TestExceptionHandlingProcessorDecorator"
230 "ro.isdc.wro.model.resource.processor.decorator.TestExtensionsAwareProcessorDecorator"
231 "ro.isdc.wro.model.resource.processor.decorator.TestImportAwareProcessorDecorator"
232 "ro.isdc.wro.model.resource.processor.decorator.TestImportAwareProcessorDecorator$ImportAwareProcessor"
233 "ro.isdc.wro.model.resource.processor.decorator.TestLazyProcessorDecorator"
234 "ro.isdc.wro.model.resource.processor.decorator.TestMinimizeAwareProcessorDecorator"
235 "ro.isdc.wro.model.resource.processor.decorator.TestMinimizeAwareProcessorDecorator$MinimizeAwareProcessor"
236 "ro.isdc.wro.model.resource.processor.decorator.TestProcessorDecorator"
237 "ro.isdc.wro.model.resource.processor.decorator.TestProcessorDecorator$ImportAwareProcessor"
238 "ro.isdc.wro.model.resource.processor.decorator.TestProcessorDecorator$SupportAwareProcessor"
239 "ro.isdc.wro.model.resource.processor.decorator.TestSupportAwareProcessorDecorator"
240 "ro.isdc.wro.model.resource.processor.decorator.TestSupportAwareProcessorDecorator$MockProcessor"
241 "ro.isdc.wro.model.resource.processor.factory.ConfigurableProcessorsFactory"
242 "ro.isdc.wro.model.resource.processor.factory.DefaultProcessorsFactory"
243 "ro.isdc.wro.model.resource.processor.factory.ProcessorsFactory"
244 "ro.isdc.wro.model.resource.processor.factory.SimpleProcessorsFactory"
245 "ro.isdc.wro.model.resource.processor.factory.TestConfigurableProcessorsFactory"
246 "ro.isdc.wro.model.resource.processor.impl.CommentStripperProcessor"
247 "ro.isdc.wro.model.resource.processor.impl.MultiLineCommentStripperProcessor"
248 "ro.isdc.wro.model.resource.processor.impl.PlaceholderProcessor"
249 "ro.isdc.wro.model.resource.processor.impl.SingleLineCommentStripperProcessor"
250 "ro.isdc.wro.model.resource.processor.impl.css.AbstractCssImportPreProcessor"
251 "ro.isdc.wro.model.resource.processor.impl.css.AbstractCssUrlRewritingProcessor"
252 "ro.isdc.wro.model.resource.processor.impl.css.ConformColorsCssProcessor"
253 "ro.isdc.wro.model.resource.processor.impl.css.CssCompressorProcessor"
254 "ro.isdc.wro.model.resource.processor.impl.css.CssDataUriPreProcessor"
255 "ro.isdc.wro.model.resource.processor.impl.css.CssImportPreProcessor"
256 "ro.isdc.wro.model.resource.processor.impl.css.CssMinProcessor"
257 "ro.isdc.wro.model.resource.processor.impl.css.CssUrlRewritingProcessor"
258 "ro.isdc.wro.model.resource.processor.impl.css.CssVariablesProcessor"
259 "ro.isdc.wro.model.resource.processor.impl.css.DuplicatesAwareCssDataUriPreProcessor"
260 "ro.isdc.wro.model.resource.processor.impl.css.FallbackCssDataUriProcessor"
261 "ro.isdc.wro.model.resource.processor.impl.css.JawrCssMinifierProcessor"
262 "ro.isdc.wro.model.resource.processor.impl.css.LessCssImportPreProcessor"
263 "ro.isdc.wro.model.resource.processor.impl.css.VariablizeColorsCssProcessor"
264 "ro.isdc.wro.model.resource.processor.impl.js.ConsoleStripperProcessor"
265 "ro.isdc.wro.model.resource.processor.impl.js.JSMinProcessor"
266 "ro.isdc.wro.model.resource.processor.impl.js.SemicolonAppenderPreProcessor"
267 "ro.isdc.wro.model.resource.processor.support.CSSMin"
268 "ro.isdc.wro.model.resource.processor.support.CssColors"
269 "ro.isdc.wro.model.resource.processor.support.CssCompressor"
270 "ro.isdc.wro.model.resource.processor.support.CssImportInspector"
271 "ro.isdc.wro.model.resource.processor.support.CssUrlInspector"
272 "ro.isdc.wro.model.resource.processor.support.CssUrlInspector$ItemHandler"
273 "ro.isdc.wro.model.resource.processor.support.DataUriGenerator"
274 "ro.isdc.wro.model.resource.processor.support.DefaultProcessorProvider"
275 "ro.isdc.wro.model.resource.processor.support.FallbackCssDataUriUrlInspector"
276 "ro.isdc.wro.model.resource.processor.support.JSMin"
277 "ro.isdc.wro.model.resource.processor.support.JSMin$UnterminatedCommentException"
278 "ro.isdc.wro.model.resource.processor.support.JSMin$UnterminatedRegExpLiteralException"
279 "ro.isdc.wro.model.resource.processor.support.JSMin$UnterminatedStringLiteralException"
280 "ro.isdc.wro.model.resource.processor.support.JawrCssMinifier"
281 "ro.isdc.wro.model.resource.processor.support.JawrCssMinifier$MatcherProcessorCallback"
282 "ro.isdc.wro.model.resource.processor.support.LessCssImportInspector"
283 "ro.isdc.wro.model.resource.processor.support.Lessify"
284 "ro.isdc.wro.model.resource.processor.support.OrderedProcessorProvider"
285 "ro.isdc.wro.model.resource.processor.support.ProcessingCriteria"
286 "ro.isdc.wro.model.resource.processor.support.ProcessingType"
287 "ro.isdc.wro.model.resource.processor.support.ProcessorProvider"
288 "ro.isdc.wro.model.resource.processor.support.Property"
289 "ro.isdc.wro.model.resource.processor.support.Selector"
290 "ro.isdc.wro.model.resource.processor.support.TestCssImportInspector"
291 "ro.isdc.wro.model.resource.processor.support.TestCssUrlInspector"
292 "ro.isdc.wro.model.resource.processor.support.TestDataUriGenerator"
293 "ro.isdc.wro.model.resource.processor.support.TestFallbackCssDataUriUrlInspector"
294 "ro.isdc.wro.model.resource.processor.support.TestLessCssImportInspector"
295 "ro.isdc.wro.model.resource.processor.support.UnorderedProcessorProvider"
296 "ro.isdc.wro.model.resource.processor.support.Value"
297 "ro.isdc.wro.model.resource.support.AbstractConfigurableMultipleStrategy"
298 "ro.isdc.wro.model.resource.support.AbstractConfigurableSingleStrategy"
299 "ro.isdc.wro.model.resource.support.AbstractConfigurableStrategySupport"
300 "ro.isdc.wro.model.resource.support.DefaultResourceAuthorizationManager"
301 "ro.isdc.wro.model.resource.support.MutableResourceAuthorizationManager"
302 "ro.isdc.wro.model.resource.support.ResourceAuthorizationManager"
303 "ro.isdc.wro.model.resource.support.TestDefaultResourceAuthorizationManager"
304 "ro.isdc.wro.model.resource.support.change.ResourceChangeDetector"
305 "ro.isdc.wro.model.resource.support.change.ResourceChangeInfo"
306 "ro.isdc.wro.model.resource.support.change.ResourceWatcher"
307 "ro.isdc.wro.model.resource.support.change.TestResourceChangeDetector"
308 "ro.isdc.wro.model.resource.support.change.TestResourceChangeInfo"
309 "ro.isdc.wro.model.resource.support.change.TestResourceWatcher"
310 "ro.isdc.wro.model.resource.support.hash.AbstractDigesterHashStrategy"
311 "ro.isdc.wro.model.resource.support.hash.CRC32HashStrategy"
312 "ro.isdc.wro.model.resource.support.hash.ConfigurableHashStrategy"
313 "ro.isdc.wro.model.resource.support.hash.DefaultHashStrategyProvider"
314 "ro.isdc.wro.model.resource.support.hash.HashBuilder"
315 "ro.isdc.wro.model.resource.support.hash.HashStrategy"
316 "ro.isdc.wro.model.resource.support.hash.HashStrategyProvider"
317 "ro.isdc.wro.model.resource.support.hash.MD5HashStrategy"
318 "ro.isdc.wro.model.resource.support.hash.SHA1HashStrategy"
319 "ro.isdc.wro.model.resource.support.hash.TestConfigurableHashStrategy"
320 "ro.isdc.wro.model.resource.support.hash.TestHashStrategy"
321 "ro.isdc.wro.model.resource.support.naming.ConfigurableNamingStrategy"
322 "ro.isdc.wro.model.resource.support.naming.DefaultHashEncoderNamingStrategy"
323 "ro.isdc.wro.model.resource.support.naming.DefaultNamingStrategyProvider"
324 "ro.isdc.wro.model.resource.support.naming.FolderHashEncoderNamingStrategy"
325 "ro.isdc.wro.model.resource.support.naming.HashEncoderNamingStrategy"
326 "ro.isdc.wro.model.resource.support.naming.NamingStrategy"
327 "ro.isdc.wro.model.resource.support.naming.NamingStrategyProvider"
328 "ro.isdc.wro.model.resource.support.naming.NoOpNamingStrategy"
329 "ro.isdc.wro.model.resource.support.naming.TestConfigurableNamingStrategy"
330 "ro.isdc.wro.model.resource.support.naming.TestDefaultHashEncoderNamingStrategy"
331 "ro.isdc.wro.model.resource.support.naming.TestFolderHashEncoderNamingStrategy"
332 "ro.isdc.wro.model.resource.support.naming.TestHashEncoderNamingStrategy"
333 "ro.isdc.wro.model.resource.support.naming.TestNamingStrategy"
334 "ro.isdc.wro.model.resource.support.naming.TestTimestampNamingStrategy"
335 "ro.isdc.wro.model.resource.support.naming.TimestampNamingStrategy"
336 "ro.isdc.wro.model.spi.DefaultModelFactoryProvider"
337 "ro.isdc.wro.model.spi.ModelFactoryProvider"
338 "ro.isdc.wro.model.spi.TestDefaultWroModelFactoryProvider"
339 "ro.isdc.wro.model.transformer.WildcardExpanderModelTransformer"
340 "ro.isdc.wro.model.transformer.WildcardExpanderModelTransformer$NoMoreAttemptsIOException"
341 "ro.isdc.wro.util.AbstractDecorator"
342 "ro.isdc.wro.util.Base64"
343 "ro.isdc.wro.util.Base64$InputStream"
344 "ro.isdc.wro.util.Base64$OutputStream"
345 "ro.isdc.wro.util.DestroyableLazyInitializer"
346 "ro.isdc.wro.util.Function"
347 "ro.isdc.wro.util.LazyInitializer"
348 "ro.isdc.wro.util.ObjectDecorator"
349 "ro.isdc.wro.util.ObjectFactory"
350 "ro.isdc.wro.util.Ordered"
351 "ro.isdc.wro.util.ProxyFactory"
352 "ro.isdc.wro.util.RegexpProperties"
353 "ro.isdc.wro.util.SchedulerHelper"
354 "ro.isdc.wro.util.StopWatch"
355 "ro.isdc.wro.util.StopWatch$TaskInfo"
356 "ro.isdc.wro.util.StringUtils"
357 "ro.isdc.wro.util.TestProxyFactory"
358 "ro.isdc.wro.util.TestSchedulerHelper"
359 "ro.isdc.wro.util.TestStringUtils"
360 "ro.isdc.wro.util.TestWroUtil"
361 "ro.isdc.wro.util.Transformer"
362 "ro.isdc.wro.util.Transformers"
363 "ro.isdc.wro.util.WroTestUtils"
364 "ro.isdc.wro.util.WroUtil"
365 "ro.isdc.wro.util.io.UnclosableBufferedInputStream"
366 "ro.isdc.wro.util.provider.ConfigurableProvider"
367 "ro.isdc.wro.util.provider.ConfigurableProviderSupport"
368 "ro.isdc.wro.util.provider.DefaultConfigurableProvider"
369 "ro.isdc.wro.util.provider.ProviderFinder"
370 "ro.isdc.wro.util.provider.TestDefaultConfigurableProvider"
371 "ro.isdc.wro.util.provider.TestProviderFinder"
372 "ro.isdc.wro.util.provider.TestProviderFinder$OrderedProvider"
373 "ro.isdc.wro.util.provider.TestProviderPriority"
*Arcs
2 156 9.0
4 1 4.0
4 25 0.008
4 36 0.004
5 2 6.0
5 3 15.0
5 4 6.0
5 14 0.2
5 18 0.5
5 298 0.006
6 2 39.0
7 4 22.0
7 25 0.018
7 36 0.008
8 2 2.0
8 3 7.0
8 15 0.2
10 2 0.3
10 9 9.0
10 341 0.006
9 2 0.3
11 2 0.5
11 9 4.0
11 136 9.0
12 9 5.0
12 10 0.11
13 2 0.2
13 11 15.0
13 25 0.004
13 94 4.0
13 136 17.0
13 143 0.002
13 144 0.004
14 15 6.0
15 3 0.4
16 2 0.8
16 4 0.8
16 14 17.0
16 25 0.006
16 311 0.002
16 315 0.002
17 2 0.2
17 4 0.8
17 15 23.0
17 25 0.006
17 311 0.002
17 315 0.002
19 14 0.2
19 15 0.2
19 18 4.0
20 3 0.9
20 21 0.06
21 3 1.5
21 341 0.006
22 2 0.9
22 3 1.0
22 4 0.8
22 20 0.08
22 26 0.005
22 36 0.002
22 142 5.0
22 143 0.005
22 301 0.002
22 302 0.003
22 306 0.01
22 315 0.005
22 347 0.006
22 353 0.007
23 2 0.8
23 3 0.3
23 14 0.4
23 15 0.2
23 22 0.08
23 25 0.012
23 36 0.004
23 94 8.0
23 116 4.0
23 135 4.0
23 143 0.005
23 144 0.004
23 155 2.0
23 244 0.002
23 306 0.003
23 348 0.002
23 363 0.004
24 3 0.3
24 15 0.2
24 20 0.02
25 1 2.0
25 26 0.04
25 36 0.014
26 36 0.003
27 29 0.04
27 35 0.01
27 36 0.003
27 349 0.004
28 27 0.06
28 30 0.07
29 1 2.0
29 35 0.034
29 36 0.039
29 349 0.004
30 29 0.04
30 36 0.003
30 349 0.004
31 27 0.17
31 35 0.006
31 36 0.008
32 1 2.0
32 28 0.06
32 35 0.004
32 36 0.022
33 29 0.23
33 35 0.026
33 36 0.052
34 30 0.06
34 35 0.002
34 36 0.002
36 37 0.04
38 39 0.04
39 349 0.004
40 38 0.06
40 39 0.11
41 1 2.0
41 25 0.008
42 25 0.004
42 41 0.1
42 363 0.004
44 29 0.002
44 35 0.016
44 46 800.0
44 95 0.004
44 103 3.0
44 349 0.003
45 25 0.01
45 36 0.005
45 71 0.007
46 1 2.0
46 3 0.2
46 25 0.016
46 28 0.002
46 36 0.029
46 51 0.6
46 60 0.2
