*Vertices 429
46 "org.itracker.model.AbstractEntity$IdComparator"
47 "org.itracker.model.AbstractEntity$LastModifiedDateComparator"
48 "org.itracker.model.AbstractEntityTest"
49 "org.itracker.model.AbstractEntityTest$TestAbstractEntity"
50 "org.itracker.model.Component"
51 "org.itracker.model.Component$NameComparator"
52 "org.itracker.model.Component$ProjectNameComparator"
53 "org.itracker.model.ComponentTest"
54 "org.itracker.model.Configuration"
55 "org.itracker.model.Configuration$ConfigurationOrderComparator"
56 "org.itracker.model.Configuration$Type"
57 "org.itracker.model.ConfigurationTest"
58 "org.itracker.model.CustomField"
59 "org.itracker.model.CustomField$NameComparator"
60 "org.itracker.model.CustomField$Type"
61 "org.itracker.model.CustomFieldIT"
62 "org.itracker.model.CustomFieldValue"
63 "org.itracker.model.CustomFieldValue$NameComparator"
64 "org.itracker.model.CustomFieldValue$SortOrderComparator"
65 "org.itracker.model.CustomFieldValueIT"
66 "org.itracker.model.Entity"
67 "org.itracker.model.ImportDataModel"
68 "org.itracker.model.ImportDataModelTest"
69 "org.itracker.model.IntCodeEnum"
70 "org.itracker.model.Issue"
71 "org.itracker.model.Issue$OwnerAndStatusComparator"
72 "org.itracker.model.Issue$ProjectAndStatusComparator"
73 "org.itracker.model.Issue$SeverityComparator"
74 "org.itracker.model.Issue$StatusComparator"
75 "org.itracker.model.IssueActivity"
76 "org.itracker.model.IssueActivityTest"
77 "org.itracker.model.IssueActivityType"
78 "org.itracker.model.IssueActivityTypeTest"
79 "org.itracker.model.IssueAttachment"
80 "org.itracker.model.IssueAttachment$OriginalFilenameComparator"
81 "org.itracker.model.IssueAttachment$SizeComparator"
82 "org.itracker.model.IssueAttachmentTest"
83 "org.itracker.model.IssueField"
84 "org.itracker.model.IssueFieldIT"
85 "org.itracker.model.IssueHistory"
86 "org.itracker.model.IssueHistoryTest"
87 "org.itracker.model.IssueRelation"
88 "org.itracker.model.IssueRelationTest"
89 "org.itracker.model.IssueSearchQuery"
90 "org.itracker.model.IssueSearchQueryTest"
91 "org.itracker.model.IssueTest"
92 "org.itracker.model.Language"
93 "org.itracker.model.Language$LanguageKeyComparator"
94 "org.itracker.model.Language$LanguageValueComparator"
95 "org.itracker.model.LanguageTest"
96 "org.itracker.model.NameValuePair"
97 "org.itracker.model.NameValuePair$NameComparator"
98 "org.itracker.model.NameValuePair$ValueComparator"
99 "org.itracker.model.NameValuePairTest"
100 "org.itracker.model.Notification"
101 "org.itracker.model.Notification$IssueUserRoleComparator"
102 "org.itracker.model.Notification$Role"
103 "org.itracker.model.Notification$RoleComparator"
104 "org.itracker.model.Notification$Type"
105 "org.itracker.model.Notification$UserComparator"
106 "org.itracker.model.NotificationTest"
107 "org.itracker.model.Permission"
108 "org.itracker.model.Permission$PermissionPropertiesComparator"
109 "org.itracker.model.PermissionTest"
110 "org.itracker.model.PermissionType"
111 "org.itracker.model.PermissionTypeTest"
112 "org.itracker.model.Project"
113 "org.itracker.model.Project$ProjectComparator"
114 "org.itracker.model.ProjectScript"
115 "org.itracker.model.ProjectScript$FieldPriorityComparator"
116 "org.itracker.model.ProjectScript$ScriptPriorityComparator"
117 "org.itracker.model.ProjectScriptTest"
118 "org.itracker.model.ProjectTest"
119 "org.itracker.model.Report"
120 "org.itracker.model.Report$NameComparator"
121 "org.itracker.model.ReportTest"
122 "org.itracker.model.Status"
123 "org.itracker.model.StatusTest"
124 "org.itracker.model.SystemConfiguration"
125 "org.itracker.model.SystemConfiguration$SystemConfigurationComparator"
126 "org.itracker.model.SystemConfigurationTest"
127 "org.itracker.model.User"
128 "org.itracker.model.User$LoginComparator"
129 "org.itracker.model.User$NameComparator"
130 "org.itracker.model.UserPreferenceTest"
131 "org.itracker.model.UserPreferences"
132 "org.itracker.model.UserTest"
133 "org.itracker.model.Version"
134 "org.itracker.model.Version$VersionComparator"
135 "org.itracker.model.VersionTest"
136 "org.itracker.model.WorkflowScript"
137 "org.itracker.model.WorkflowScriptTest"
138 "org.itracker.model.util.Convert"
139 "org.itracker.model.util.CustomFieldUtilities"
140 "org.itracker.model.util.IssueUtilities"
141 "org.itracker.model.util.IssueUtilitiesIT"
142 "org.itracker.model.util.NotificationUtilities"
143 "org.itracker.model.util.NotificationUtilitiesIT"
144 "org.itracker.model.util.ProjectUtilities"
145 "org.itracker.model.util.ProjectUtilitiesIT"
146 "org.itracker.model.util.PropertiesFileHandler"
147 "org.itracker.model.util.PropertiesFileHandlerTest"
148 "org.itracker.model.util.SystemConfigurationUtilities"
149 "org.itracker.model.util.SystemConfigurationUtilitiesTest"
150 "org.itracker.model.util.UserUtilities"
151 "org.itracker.model.util.UserUtilitiesIT"
152 "org.itracker.model.util.WorkflowUtilities"
153 "org.itracker.model.util.WorkflowUtilitiesIT"
154 "org.itracker.persistence.dao.AbstractEnumUserType"
155 "org.itracker.persistence.dao.BaseDAO"
156 "org.itracker.persistence.dao.BaseHibernateDAOImpl"
157 "org.itracker.persistence.dao.BaseHibernateDaoImplIT"
158 "org.itracker.persistence.dao.ComponentDAO"
159 "org.itracker.persistence.dao.ComponentDAOImpl"
160 "org.itracker.persistence.dao.ComponentDAOImplIT"
161 "org.itracker.persistence.dao.ConfigurationDAO"
162 "org.itracker.persistence.dao.ConfigurationDAOImpl"
163 "org.itracker.persistence.dao.ConfigurationDAOImplIT"
164 "org.itracker.persistence.dao.CustomFieldDAO"
165 "org.itracker.persistence.dao.CustomFieldDAOImpl"
166 "org.itracker.persistence.dao.CustomFieldDAOImplIT"
167 "org.itracker.persistence.dao.CustomFieldValueDAO"
168 "org.itracker.persistence.dao.CustomFieldValueDAOImpl"
169 "org.itracker.persistence.dao.CustomFieldValueDAOImplIT"
170 "org.itracker.persistence.dao.EnumCodeUserType"
171 "org.itracker.persistence.dao.EnumNameUserType"
172 "org.itracker.persistence.dao.EnumOrdinalUserType"
173 "org.itracker.persistence.dao.IssueActivityDAO"
174 "org.itracker.persistence.dao.IssueActivityDAOImpl"
175 "org.itracker.persistence.dao.IssueActivityDAOImplIT"
176 "org.itracker.persistence.dao.IssueAttachmentDAO"
177 "org.itracker.persistence.dao.IssueAttachmentDAOImpl"
178 "org.itracker.persistence.dao.IssueAttachmentDAOImplIT"
179 "org.itracker.persistence.dao.IssueDAO"
180 "org.itracker.persistence.dao.IssueDAOImpl"
181 "org.itracker.persistence.dao.IssueDAOImplIT"
182 "org.itracker.persistence.dao.IssueHistoryDAO"
183 "org.itracker.persistence.dao.IssueHistoryDAOImpl"
184 "org.itracker.persistence.dao.IssueHistoryDAOImplIT"
185 "org.itracker.persistence.dao.IssueRelationDAO"
186 "org.itracker.persistence.dao.IssueRelationDAOImpl"
187 "org.itracker.persistence.dao.IssueRelationDAOImplIT"
188 "org.itracker.persistence.dao.LanguageDAO"
189 "org.itracker.persistence.dao.LanguageDAOImpl"
190 "org.itracker.persistence.dao.LanguageDAOImplIT"
191 "org.itracker.persistence.dao.NoSuchEntityException"
192 "org.itracker.persistence.dao.NoSuchEntityExceptionTest"
193 "org.itracker.persistence.dao.NotificationDAO"
194 "org.itracker.persistence.dao.NotificationDAOImpl"
195 "org.itracker.persistence.dao.NotificationDAOImplIT"
196 "org.itracker.persistence.dao.PermissionDAO"
197 "org.itracker.persistence.dao.PermissionDAOImpl"
198 "org.itracker.persistence.dao.PermissionDAOImplIT"
199 "org.itracker.persistence.dao.ProjectDAO"
200 "org.itracker.persistence.dao.ProjectDAOImpl"
201 "org.itracker.persistence.dao.ProjectDAOImplIT"
202 "org.itracker.persistence.dao.ProjectScriptDAO"
203 "org.itracker.persistence.dao.ProjectScriptDAOImpl"
204 "org.itracker.persistence.dao.ProjectScriptDAOImplIT"
205 "org.itracker.persistence.dao.ReportDAO"
206 "org.itracker.persistence.dao.ReportDAOImpl"
207 "org.itracker.persistence.dao.ReportDAOImplIT"
208 "org.itracker.persistence.dao.UserDAO"
209 "org.itracker.persistence.dao.UserDAOImpl"
210 "org.itracker.persistence.dao.UserDAOImplIT"
211 "org.itracker.persistence.dao.UserPreferencesDAO"
212 "org.itracker.persistence.dao.UserPreferencesDAOImpl"
213 "org.itracker.persistence.dao.UserPreferencesDAOImplIT"
214 "org.itracker.persistence.dao.VersionDAO"
215 "org.itracker.persistence.dao.VersionDAOImpl"
216 "org.itracker.persistence.dao.VersionDAOImplIT"
217 "org.itracker.persistence.dao.WorkflowScriptDAO"
218 "org.itracker.persistence.dao.WorkflowScriptDAOImpl"
219 "org.itracker.persistence.dao.WorkflowScriptDAOImplIT"
220 "org.itracker.selenium.AbstractSeleniumTestCase"
221 "org.itracker.selenium.CreateIssueSeleniumIT"
222 "org.itracker.selenium.EditIssueSeleniumIT"
223 "org.itracker.selenium.ForgotPasswordSeleniumIT"
224 "org.itracker.selenium.LoginSeleniumIT"
225 "org.itracker.selenium.LogoutSeleniumIT"
226 "org.itracker.selenium.SeleniumManager"
227 "org.itracker.selenium.ViewIssueSeleniumIT"
228 "org.itracker.selenium.ViewPortalHomeSeleniumIT"
229 "org.itracker.selenium.ViewProjectIssueListSeleniumIT"
230 "org.itracker.selenium.ViewProjectListSeleniumIT"
231 "org.itracker.services.ConfigurationService"
232 "org.itracker.services.ITrackerServices"
233 "org.itracker.services.IssueService"
234 "org.itracker.services.NotificationService"
235 "org.itracker.services.ProjectService"
236 "org.itracker.services.ReportService"
237 "org.itracker.services.UserService"
238 "org.itracker.services.authentication.AbstractPluggableAuthenticator"
239 "org.itracker.services.authentication.AuthenticatorForProjectPermissionIT"
240 "org.itracker.services.authentication.DefaultAuthenticator"
241 "org.itracker.services.authentication.PluggableAuthenticator"
242 "org.itracker.services.authentication.TestAuthenticator"
243 "org.itracker.services.authentication.adsson.ADIntegration"
244 "org.itracker.services.authentication.adsson.GetUserModelFromADPrivilegedAction"
245 "org.itracker.services.authentication.adsson.SimpleCallbackHandler"
246 "org.itracker.services.authentication.adsson.WindowsSSONAuthenticator"
247 "org.itracker.services.authentication.adsson.WindowsSSONAuthenticatorADInfo"
248 "org.itracker.services.authentication.package-info"
249 "org.itracker.services.exceptions.AuthenticatorException"
250 "org.itracker.services.exceptions.AuthenticatorExceptionTest"
251 "org.itracker.services.exceptions.ITrackerDirtyResourceException"
252 "org.itracker.services.exceptions.ItrackerDirtyResourceExceptionTest"
253 "org.itracker.services.exceptions.PasswordException"
254 "org.itracker.services.exceptions.PasswordExceptionTest"
255 "org.itracker.services.implementations.ConfigurationServiceImpl"
256 "org.itracker.services.implementations.EmailService"
257 "org.itracker.services.implementations.ITrackerServicesImpl"
258 "org.itracker.services.implementations.IssueServiceImpl"
259 "org.itracker.services.implementations.NotificationServiceImpl"
260 "org.itracker.services.implementations.ProjectServiceImpl"
261 "org.itracker.services.implementations.ReportServiceImpl"
262 "org.itracker.services.implementations.UserServiceImpl"
263 "org.itracker.services.package-info"
264 "org.itracker.services.util.AuthenticationConstants"
265 "org.itracker.services.util.Base64Coder"
266 "org.itracker.services.util.EmailAuthenticator"
267 "org.itracker.services.util.NamingUtilites"
268 "org.itracker.services.util.NamingUtilitiesIT"
269 "org.itracker.web.actions.ErrorAction"
270 "org.itracker.web.actions.ListProjectsAction"
271 "org.itracker.web.actions.PortalHomeAction"
272 "org.itracker.web.actions.ShowHelpAction"
273 "org.itracker.web.actions.UnauthorizedAction"
274 "org.itracker.web.actions.admin.AdminHomeAction"
275 "org.itracker.web.actions.admin.AdminHomeActionIT"
276 "org.itracker.web.actions.admin.attachment.DownloadAttachmentAction"
277 "org.itracker.web.actions.admin.attachment.ExportAttachmentsAction"
278 "org.itracker.web.actions.admin.attachment.ListAttachmentsAction"
279 "org.itracker.web.actions.admin.attachment.ListAttachmentsActionIT"
280 "org.itracker.web.actions.admin.configuration.EditConfigurationAction"
281 "org.itracker.web.actions.admin.configuration.EditConfigurationFormAction"
282 "org.itracker.web.actions.admin.configuration.EditCustomFieldAction"
283 "org.itracker.web.actions.admin.configuration.EditCustomFieldFormAction"
284 "org.itracker.web.actions.admin.configuration.EditCustomFieldValueAction"
285 "org.itracker.web.actions.admin.configuration.EditCustomFieldValueFormAction"
286 "org.itracker.web.actions.admin.configuration.ImportDataFormAction"
287 "org.itracker.web.actions.admin.configuration.ImportDataProcessAction"
288 "org.itracker.web.actions.admin.configuration.ImportDataProcessAction$ActionException"
289 "org.itracker.web.actions.admin.configuration.ImportDataVerifyAction"
290 "org.itracker.web.actions.admin.configuration.ListConfigurationAction"
291 "org.itracker.web.actions.admin.configuration.OrderConfigurationItemAction"
292 "org.itracker.web.actions.admin.configuration.OrderCustomFieldValueAction"
293 "org.itracker.web.actions.admin.configuration.RemoveConfigurationItemAction"
294 "org.itracker.web.actions.admin.configuration.RemoveCustomFieldAction"
295 "org.itracker.web.actions.admin.configuration.RemoveCustomFieldValueAction"
296 "org.itracker.web.actions.admin.language.CreateLanguageKeyAction"
297 "org.itracker.web.actions.admin.language.CreateLanguageKeyFormAction"
298 "org.itracker.web.actions.admin.language.EditLanguageAction"
299 "org.itracker.web.actions.admin.language.EditLanguageFormAction"
300 "org.itracker.web.actions.admin.language.ExportLanguageAction"
301 "org.itracker.web.actions.admin.language.InitializeLanguagesAction"
302 "org.itracker.web.actions.admin.language.ListLanguagesAction"
303 "org.itracker.web.actions.admin.project.EditComponentAction"
304 "org.itracker.web.actions.admin.project.EditComponentFormAction"
305 "org.itracker.web.actions.admin.project.EditProjectAction"
306 "org.itracker.web.actions.admin.project.EditProjectFormAction"
307 "org.itracker.web.actions.admin.project.EditProjectScriptAction"
308 "org.itracker.web.actions.admin.project.EditProjectScriptFormAction"
309 "org.itracker.web.actions.admin.project.EditVersionAction"
310 "org.itracker.web.actions.admin.project.EditVersionFormAction"
311 "org.itracker.web.actions.admin.project.ListProjectsAdminAction"
312 "org.itracker.web.actions.admin.project.RemoveProjectScriptAction"
313 "org.itracker.web.actions.admin.report.DownloadReportAction"
314 "org.itracker.web.actions.admin.report.EditReportAction"
315 "org.itracker.web.actions.admin.report.EditReportFormAction"
316 "org.itracker.web.actions.admin.report.ExportReportAction"
317 "org.itracker.web.actions.admin.report.ListReportsAction"
318 "org.itracker.web.actions.admin.report.RemoveReportAction"
319 "org.itracker.web.actions.admin.scheduler.ListTasksAction"
320 "org.itracker.web.actions.admin.user.EditUserAction"
321 "org.itracker.web.actions.admin.user.EditUserFormAction"
322 "org.itracker.web.actions.admin.user.ListUsersAction"
323 "org.itracker.web.actions.admin.user.LockUserAction"
324 "org.itracker.web.actions.admin.user.UnlockUserAction"
325 "org.itracker.web.actions.admin.workflow.EditWorkflowScriptAction"
326 "org.itracker.web.actions.admin.workflow.EditWorkflowScriptFormAction"
327 "org.itracker.web.actions.admin.workflow.ListWorkflowScriptAction"
328 "org.itracker.web.actions.admin.workflow.RemoveWorkflowScriptAction"
329 "org.itracker.web.actions.base.ItrackerBaseAction"
330 "org.itracker.web.actions.issuesearch.SearchIssuesAction"
331 "org.itracker.web.actions.issuesearch.SearchIssuesFormAction"
332 "org.itracker.web.actions.preferences.EditPreferencesAction"
333 "org.itracker.web.actions.preferences.EditPreferencesFormAction"
334 "org.itracker.web.actions.project.AddIssueRelationAction"
335 "org.itracker.web.actions.project.AssignIssueAction"
336 "org.itracker.web.actions.project.CreateIssueAction"
337 "org.itracker.web.actions.project.CreateIssueFormAction"
338 "org.itracker.web.actions.project.EditIssueAction"
339 "org.itracker.web.actions.project.EditIssueActionIT"
340 "org.itracker.web.actions.project.EditIssueFormAction"
341 "org.itracker.web.actions.project.ListIssuesAction"
342 "org.itracker.web.actions.project.ListProjectsAction"
343 "org.itracker.web.actions.project.MoveIssueAction"
344 "org.itracker.web.actions.project.MoveIssueFormAction"
345 "org.itracker.web.actions.project.RemoveHistoryEntryAction"
346 "org.itracker.web.actions.project.RemoveIssueAttachmentAction"
347 "org.itracker.web.actions.project.ViewIssueAction"
348 "org.itracker.web.actions.project.ViewIssueActivityAction"
349 "org.itracker.web.actions.project.WatchIssueAction"
350 "org.itracker.web.actions.report.DisplayReportAction"
351 "org.itracker.web.actions.report.DisplayReportActionIT"
352 "org.itracker.web.actions.report.ListReportsAction"
353 "org.itracker.web.actions.user.ForgotPasswordAction"
354 "org.itracker.web.actions.user.ForgotPasswordFormAction"
355 "org.itracker.web.actions.user.LoginAction"
356 "org.itracker.web.actions.user.LogoffAction"
357 "org.itracker.web.actions.user.SelfRegisterAction"
358 "org.itracker.web.actions.user.SelfRegisterFormAction"
359 "org.itracker.web.filters.ExecuteAlwaysFilter"
360 "org.itracker.web.filters.package-info"
361 "org.itracker.web.forms.AssignIssueForm"
362 "org.itracker.web.forms.ComponentForm"
363 "org.itracker.web.forms.ConfigurationForm"
364 "org.itracker.web.forms.CustomFieldForm"
365 "org.itracker.web.forms.CustomFieldValueForm"
366 "org.itracker.web.forms.DisplayReportForm"
367 "org.itracker.web.forms.ForgotPasswordForm"
368 "org.itracker.web.forms.ITrackerForm"
369 "org.itracker.web.forms.ImportForm"
370 "org.itracker.web.forms.IssueForm"
371 "org.itracker.web.forms.LanguageForm"
372 "org.itracker.web.forms.LoginForm"
373 "org.itracker.web.forms.MoveIssueForm"
374 "org.itracker.web.forms.ProjectForm"
375 "org.itracker.web.forms.ProjectScriptForm"
376 "org.itracker.web.forms.RemoveHistoryForm"
377 "org.itracker.web.forms.ReportForm"
378 "org.itracker.web.forms.SearchForm"
379 "org.itracker.web.forms.UserForm"
380 "org.itracker.web.forms.VersionForm"
381 "org.itracker.web.forms.WorkflowScriptForm"
382 "org.itracker.web.ptos.IssuePTO"
383 "org.itracker.web.ptos.ListAttachmentsPTO"
384 "org.itracker.web.ptos.ProjectPTO"
385 "org.itracker.web.ptos.ProjectScriptPTO"
386 "org.itracker.web.ptos.UserPTO"
387 "org.itracker.web.resources.ITrackerMessageResources"
388 "org.itracker.web.resources.ITrackerMessageResourcesFactory"
389 "org.itracker.web.scheduler.tasks.BaseJob"
390 "org.itracker.web.scheduler.tasks.MailNotification"
391 "org.itracker.web.scheduler.tasks.NotificationException"
392 "org.itracker.web.scheduler.tasks.ReminderNotification"
393 "org.itracker.web.servlets.AttachmentDownloadController"
394 "org.itracker.web.servlets.GenericController"
395 "org.itracker.web.servlets.ReportChartController"
396 "org.itracker.web.servlets.ReportDownloadController"
397 "org.itracker.web.servlets.RssFeedController"
398 "org.itracker.web.struts.mock.MockActionMapping"
399 "org.itracker.web.taglib.ClearErrorsTag"
400 "org.itracker.web.taglib.FormatCustomFieldTag"
401 "org.itracker.web.taglib.FormatDateTag"
402 "org.itracker.web.taglib.FormatDescriptionTag"
403 "org.itracker.web.taglib.FormatHistoryEntryTag"
404 "org.itracker.web.taglib.FormatImageActionTag"
405 "org.itracker.web.taglib.FormatIssueOwnerTag"
406 "org.itracker.web.taglib.FormatLinkTag"
407 "org.itracker.web.taglib.FormatMessageTag"
408 "org.itracker.web.taglib.FormatResolutionTag"
409 "org.itracker.web.util.AdminProjectUtilities"
410 "org.itracker.web.util.AttachmentUtilities"
411 "org.itracker.web.util.EditComponentFormActionUtil"
412 "org.itracker.web.util.EditIssueActionUtil"
413 "org.itracker.web.util.EditProjectFormActionUtil"
414 "org.itracker.web.util.EditProjectFormActionUtil$ComponentInfo"
415 "org.itracker.web.util.EditProjectFormActionUtil$CustomFieldInfo"
416 "org.itracker.web.util.EditProjectFormActionUtil$VersionInfo"
417 "org.itracker.web.util.EditVersionFormActionUtil"
418 "org.itracker.web.util.HTMLUtilities"
419 "org.itracker.web.util.ImportExportTags"
420 "org.itracker.web.util.ImportExportUtilities"
421 "org.itracker.web.util.ImportExportUtilitiesIT"
422 "org.itracker.web.util.ImportHandler"
423 "org.itracker.web.util.ImportHandlerIT"
424 "org.itracker.web.util.ListIssuesActionUtil"
425 "org.itracker.web.util.LoginUtilities"
426 "org.itracker.web.util.RequestHelper"
427 "org.itracker.web.util.ServletContextUtils"
428 "org.itracker.web.util.SessionManager"
429 "org.itracker.web.util.SessionTracker"
*Arcs
17 35 2.0
17 231 4.0
18 66 16.0
20 19 1800.0
22 21 3200.0
24 23 1800.0
26 25 600.0
28 27 1600.0
30 29 2200.0
32 31 1200.0
34 33 2200.0
35 5 4.0
35 31 1.0
35 38 4.0
35 92 2.0
35 127 2.0
35 150 0.002
35 231 27.0
35 236 3.0
35 237 10.0
35 253 3.0
36 37 400.0
36 38 1800.0
36 92 11.0
36 251 2.0
38 36 1000.0
38 42 600.0
38 92 1.0
38 191 1.0
38 231 15.0
38 251 2.0
39 17 8.0
39 36 3100.0
39 92 8.0
40 17 6.0
40 36 200.0
40 38 3200.0
41 36 900.0
41 38 15000.0
43 42 1000.0
42 38 200.0
45 44 1000.0
46 66 1000.0
47 44 1000.0
49 44 600.0
49 48 900.0
48 18 30.0
48 44 2800.0
48 49 1800.0
48 66 6700.0
48 127 200.0
44 45 200.0
44 46 200.0
44 47 200.0
44 66 1100.0
51 50 1400.0
52 50 1800.0
52 112 400.0
53 18 20.0
53 50 4500.0
53 112 800.0
50 44 800.0
50 51 200.0
50 52 200.0
50 112 1200.0
50 122 900.0
55 54 1400.0
56 54 700.0
56 69 400.0
57 18 6.0
57 54 2100.0
57 56 1000.0
54 44 800.0
54 55 500.0
54 56 2400.0
54 96 700.0
59 58 1400.0
59 139 0.004
60 69 400.0
61 17 8.0
61 21 1.0
61 38 10.0
61 58 3100.0
63 38 2.0
63 62 1400.0
63 139 0.004
64 62 1000.0
65 18 14.0
65 38 8.0
65 58 2000.0
65 62 3900.0
65 92 1600.0
65 139 0.004
65 231 11.0
62 44 800.0
62 58 1200.0
62 63 200.0
62 64 200.0
58 21 9.0
58 44 600.0
58 59 200.0
58 60 2100.0
58 62 400.0
68 67 4700.0
67 44 3800.0
71 70 1800.0
72 70 1800.0
73 70 1800.0
74 70 1800.0
76 75 1100.0
78 77 6400.0
77 69 400.0
75 44 800.0
75 70 1200.0
75 77 1200.0
75 127 1200.0
80 79 1400.0
81 79 1800.0
82 18 24.0
82 70 800.0
82 79 6300.0
79 44 800.0
79 70 1800.0
79 80 200.0
79 81 200.0
79 127 1200.0
84 17 8.0
84 21 1.0
84 38 16.0
84 58 3400.0
84 83 8500.0
83 21 8.0
83 38 6.0
83 44 800.0
83 58 2800.0
83 60 1400.0
83 70 1200.0
86 85 1100.0
85 44 1000.0
85 70 1500.0
85 127 1500.0
88 87 1100.0
87 44 800.0
87 70 2400.0
90 89 700.0
89 112 1300.0
89 127 1800.0
89 199 8.0
91 18 36.0
91 70 6700.0
91 112 400.0
91 127 400.0
70 44 600.0
70 71 200.0
70 72 200.0
70 73 200.0
70 74 200.0
70 112 900.0
70 127 1800.0
70 133 900.0
93 92 1800.0
94 92 1800.0
95 92 1100.0
92 44 800.0
92 93 200.0
92 94 200.0
97 96 1000.0
98 96 1000.0
99 96 6100.0
99 127 200.0
96 44 600.0
96 97 200.0
96 98 200.0
101 100 1800.0
101 102 400.0
103 100 1600.0
103 102 400.0
105 100 1400.0
106 18 36.0
106 70 2000.0
106 100 5500.0
106 127 1200.0
100 44 1000.0
100 70 1500.0
100 101 200.0
100 102 2500.0
100 103 200.0
100 105 200.0
100 127 1500.0
108 107 1800.0
109 18 22.0
109 107 3100.0
109 112 400.0
109 127 400.0
111 110 1200.0
107 44 800.0
107 108 500.0
107 112 1500.0
107 127 1800.0
113 112 1400.0
115 114 1400.0
116 114 1000.0
117 18 12.0
117 114 3100.0
114 44 600.0
114 112 900.0
114 115 1000.0
114 136 900.0
118 18 14.0
118 112 2700.0
112 44 800.0
112 113 500.0
112 122 900.0
120 119 1800.0
121 18 20.0
121 119 3500.0
119 44 600.0
119 120 200.0
123 122 1000.0
122 69 400.0
125 124 1400.0
126 54 2400.0
126 124 4900.0
124 44 600.0
124 54 500.0
124 56 1600.0
124 125 200.0
128 127 1000.0
129 127 1400.0
130 131 700.0
131 38 2.0
131 44 600.0
131 127 900.0
132 18 24.0
132 127 11100.0
127 44 800.0
127 128 200.0
127 129 200.0
127 131 1800.0
134 133 1800.0
135 133 5900.0
133 44 800.0
133 112 1200.0
133 122 900.0
133 134 200.0
137 136 700.0
136 44 600.0
138 50 4.0
138 62 2.0
138 96 10.0
138 127 6.0
138 133 4.0
138 139 0.02
139 38 20.0
139 58 14.0
139 60 10.0
139 62 16.0
139 83 8.0
141 17 8.0
141 50 4.0
141 54 16.0
141 58 20.0
141 70 66.0
141 85 2.0
141 87 2.0
141 96 113.0
141 112 32.0
141 127 46.0
141 133 6.0
141 140 2.26
140 38 34.0
140 50 2.0
140 54 16.0
140 58 15.0
140 70 142.0
140 77 10.0
140 85 8.0
140 87 2.0
140 96 15.0
140 100 2.0
140 110 18.0
140 112 28.0
140 127 34.0
140 133 2.0
140 139 0.02
140 150 0.18
143 17 6.0
143 100 24.0
143 127 6.0
143 142 0.24
142 38 10.0
142 100 11.0
142 102 10.0
145 17 8.0
145 38 12.0
145 92 2.0
145 122 3.0
145 144 0.2
145 146 0.04
145 188 2.0
144 38 10.0
144 122 13.0
147 146 0.47
149 54 16.0
149 96 4.0
149 148 0.46
148 54 18.0
148 56 24.0
148 96 4.0
151 17 8.0
151 38 42.0
151 92 2.0
151 96 184.0
151 146 0.04
151 150 0.38
151 188 2.0
150 38 12.0
150 96 26.0
150 107 15.0
150 110 7.0
150 112 6.0
150 127 6.0
150 253 6.0
150 264 0.004
150 265 0.002
153 17 6.0
153 33 8.0
153 96 73.0
153 112 2.0
153 114 20.0
153 136 12.0
153 152 0.08
153 370 6.0
152 38 2.0
152 96 16.0
155 66 21.0
156 66 35.0
156 155 400.0
157 17 8.0
157 92 122.0
157 156 600.0
157 188 2300.0
160 17 8.0
160 50 16.0
160 112 2.0
160 158 700.0
159 50 3.0
159 156 600.0
159 158 400.0
158 50 3.0
158 155 400.0
163 17 8.0
163 54 24.0
