*Vertices 151
84 87 600.0
84 88 400.0
89 23 18.0
89 26 34.0
89 36 0.004
89 78 1600.0
89 79 800.0
89 81 200.0
89 82 400.0
89 84 500.0
89 90 1000.0
92 23 6.0
92 99 9.0
92 108 0.08
93 23 58.0
93 99 3.0
93 102 6.0
95 23 5.0
95 26 2.0
95 96 6.0
95 99 11.0
95 112 1.0
95 113 0.2
95 114 1.0
95 117 1.4
95 124 0.3
95 126 0.5
95 129 0.8
95 131 0.5
95 135 0.032
95 136 0.008
96 23 18.0
96 98 6.0
96 99 5.0
96 101 5.0
97 23 14.0
99 23 143.0
100 23 33.0
100 94 2.0
100 97 11.0
100 98 13.0
100 101 6.0
100 105 0.02
98 23 28.0
98 26 2.0
98 92 6.0
98 93 0.04
98 97 9.0
98 99 22.0
98 100 13.0
98 101 6.0
98 102 2.0
98 105 0.02
98 106 0.02
98 108 0.02
98 110 0.02
101 24 16.0
101 35 0.002
103 102 9.0
103 122 0.9
104 102 6.0
102 23 5.0
102 96 6.0
102 99 7.0
102 104 8.0
102 111 0.2
102 112 0.4
102 117 0.6
102 120 0.9
102 122 0.8
102 123 0.7
102 124 0.3
102 126 0.2
102 131 0.2
102 135 0.017
105 23 7.0
105 98 16.0
105 99 3.0
105 101 3.0
107 106 0.06
106 23 5.0
106 94 4.0
106 96 6.0
106 99 5.0
106 107 0.32
109 17 6.0
109 108 0.08
108 23 13.0
108 94 2.0
108 96 8.0
108 99 11.0
108 109 0.45
110 23 39.0
110 24 5.0
110 27 5.0
110 98 6.0
110 99 3.0
110 101 7.0
113 112 6.0
115 114 6.0
114 112 8.0
114 115 14.0
116 112 6.0
112 113 2.0
112 114 2.0
112 116 2.0
118 117 6.0
117 112 24.0
117 118 8.0
117 136 0.06
121 120 6.0
120 119 10.0
120 121 8.0
122 119 10.0
123 119 10.0
123 127 7.0
123 128 2.0
123 135 0.07
123 136 0.06
119 120 2.0
119 122 2.0
124 136 0.06
125 136 0.06
126 125 2.0
126 128 2.0
126 135 0.07
126 136 0.06
127 124 2.0
127 128 2.0
127 135 0.07
127 136 0.06
128 136 0.06
130 129 6.0
129 130 11.0
129 136 0.06
133 131 6.0
133 132 6.0
134 131 6.0
134 133 10.0
132 131 6.0
131 132 19.0
131 133 2.0
131 134 2.0
131 136 0.06
135 136 0.19
136 117 2.0
136 123 2.0
136 124 2.0
136 125 2.0
136 126 2.0
136 127 2.0
136 128 2.0
136 129 2.0
136 131 2.0
136 135 0.08
137 23 33.0
137 26 4.0
137 143 600.0
138 23 21.0
138 26 2.0
138 143 600.0
139 23 21.0
139 26 8.0
139 143 600.0
141 140 0.06
142 140 0.06
140 23 5.0
140 26 2.0
140 141 0.09
140 142 0.06
140 143 600.0
143 23 24.0
143 26 10.0
143 137 0.02
143 138 0.02
143 139 0.02
143 140 0.02
144 23 21.0
144 26 2.0
144 146 0.02
145 23 37.0
145 26 6.0
145 63 1.3
145 149 0.02
147 33 15.0
147 146 0.14
148 146 0.06
146 23 43.0
146 24 6.0
146 27 4.0
146 144 600.0
151 143 4.0
151 149 0.12
150 149 0.1
149 23 37.0
149 26 4.0
149 143 11.0
149 145 600.0
