*Vertices 531
161 "org.jhotdraw.framework.Drawing"
162 "org.jhotdraw.framework.DrawingChangeEvent"
163 "org.jhotdraw.framework.DrawingChangeListener"
164 "org.jhotdraw.framework.DrawingEditor"
165 "org.jhotdraw.framework.DrawingView"
166 "org.jhotdraw.framework.Figure"
167 "org.jhotdraw.framework.FigureAttributeConstant"
168 "org.jhotdraw.framework.FigureChangeEvent"
169 "org.jhotdraw.framework.FigureChangeListener"
170 "org.jhotdraw.framework.FigureEnumeration"
171 "org.jhotdraw.framework.FigureSelection"
172 "org.jhotdraw.framework.FigureSelectionListener"
173 "org.jhotdraw.framework.FigureVisitor"
174 "org.jhotdraw.framework.Handle"
175 "org.jhotdraw.framework.HandleEnumeration"
176 "org.jhotdraw.framework.JHotDrawRuntimeException"
177 "org.jhotdraw.framework.Locator"
178 "org.jhotdraw.framework.Painter"
179 "org.jhotdraw.framework.Tool"
180 "org.jhotdraw.framework.ToolListener"
181 "org.jhotdraw.framework.ViewChangeListener"
182 "org.jhotdraw.samples.javadraw.AnimationDecorator"
183 "org.jhotdraw.samples.javadraw.Animator"
184 "org.jhotdraw.samples.javadraw.BouncingDrawing"
185 "org.jhotdraw.samples.javadraw.FollowURLTool"
186 "org.jhotdraw.samples.javadraw.JavaDrawApp"
187 "org.jhotdraw.samples.javadraw.JavaDrawApplet"
188 "org.jhotdraw.samples.javadraw.JavaDrawViewer"
189 "org.jhotdraw.samples.javadraw.MySelectionTool"
190 "org.jhotdraw.samples.javadraw.PatternPainter"
191 "org.jhotdraw.samples.javadraw.URLTool"
192 "org.jhotdraw.samples.minimap.MiniMapApplication"
193 "org.jhotdraw.samples.minimap.MiniMapDesktop"
194 "org.jhotdraw.samples.net.NetApp"
195 "org.jhotdraw.samples.net.NodeFigure"
196 "org.jhotdraw.samples.nothing.NothingApp"
197 "org.jhotdraw.samples.nothing.NothingApplet"
198 "org.jhotdraw.samples.pert.PertApplet"
199 "org.jhotdraw.samples.pert.PertApplication"
200 "org.jhotdraw.samples.pert.PertDependency"
201 "org.jhotdraw.samples.pert.PertFigure"
202 "org.jhotdraw.samples.pert.PertFigureCreationTool"
203 "org.jhotdraw.standard.AWTCursor"
204 "org.jhotdraw.standard.AbstractCommand"
205 "org.jhotdraw.standard.AbstractCommand$EventDispatcher"
206 "org.jhotdraw.standard.AbstractConnector"
207 "org.jhotdraw.standard.AbstractFigure"
208 "org.jhotdraw.standard.AbstractHandle"
209 "org.jhotdraw.standard.AbstractLocator"
210 "org.jhotdraw.standard.AbstractTool"
211 "org.jhotdraw.standard.AbstractTool$EventDispatcher"
212 "org.jhotdraw.standard.ActionTool"
213 "org.jhotdraw.standard.AlignCommand"
214 "org.jhotdraw.standard.AlignCommand$Alignment"
215 "org.jhotdraw.standard.AlignCommand$UndoActivity"
216 "org.jhotdraw.standard.BoxHandleKit"
217 "org.jhotdraw.standard.BringToFrontCommand"
218 "org.jhotdraw.standard.BringToFrontCommand$UndoActivity"
219 "org.jhotdraw.standard.BufferedUpdateStrategy"
220 "org.jhotdraw.standard.ChangeAttributeCommand"
221 "org.jhotdraw.standard.ChangeAttributeCommand$UndoActivity"
222 "org.jhotdraw.standard.ChangeConnectionEndHandle"
223 "org.jhotdraw.standard.ChangeConnectionEndHandle$UndoActivity"
224 "org.jhotdraw.standard.ChangeConnectionHandle"
225 "org.jhotdraw.standard.ChangeConnectionHandle$UndoActivity"
226 "org.jhotdraw.standard.ChangeConnectionStartHandle"
227 "org.jhotdraw.standard.ChangeConnectionStartHandle$UndoActivity"
228 "org.jhotdraw.standard.ChopBoxConnector"
229 "org.jhotdraw.standard.CompositeFigure"
230 "org.jhotdraw.standard.ConnectionHandle"
231 "org.jhotdraw.standard.ConnectionTool"
232 "org.jhotdraw.standard.ConnectionTool$UndoActivity"
233 "org.jhotdraw.standard.CopyCommand"
234 "org.jhotdraw.standard.CreationTool"
235 "org.jhotdraw.standard.CutCommand"
236 "org.jhotdraw.standard.CutCommand$UndoActivity"
237 "org.jhotdraw.standard.DecoratorFigure"
238 "org.jhotdraw.standard.DeleteCommand"
239 "org.jhotdraw.standard.DeleteCommand$UndoActivity"
240 "org.jhotdraw.standard.DeleteFromDrawingVisitor"
241 "org.jhotdraw.standard.DragTracker"
242 "org.jhotdraw.standard.DragTracker$UndoActivity"
243 "org.jhotdraw.standard.DuplicateCommand"
244 "org.jhotdraw.standard.EastHandle"
245 "org.jhotdraw.standard.FastBufferedUpdateStrategy"
246 "org.jhotdraw.standard.FigureAndEnumerator"
247 "org.jhotdraw.standard.FigureChangeAdapter"
248 "org.jhotdraw.standard.FigureChangeEventMulticaster"
249 "org.jhotdraw.standard.FigureEnumerator"
250 "org.jhotdraw.standard.FigureTransferCommand"
251 "org.jhotdraw.standard.GridConstrainer"
252 "org.jhotdraw.standard.HandleAndEnumerator"
253 "org.jhotdraw.standard.HandleEnumerator"
254 "org.jhotdraw.standard.HandleTracker"
255 "org.jhotdraw.standard.InsertIntoDrawingVisitor"
256 "org.jhotdraw.standard.LocatorConnector"
257 "org.jhotdraw.standard.LocatorHandle"
258 "org.jhotdraw.standard.NorthEastHandle"
259 "org.jhotdraw.standard.NorthHandle"
260 "org.jhotdraw.standard.NorthWestHandle"
261 "org.jhotdraw.standard.NullDrawingView"
262 "org.jhotdraw.standard.NullHandle"
263 "org.jhotdraw.standard.NullPainter"
264 "org.jhotdraw.standard.NullTool"
265 "org.jhotdraw.standard.OffsetLocator"
266 "org.jhotdraw.standard.OrderedFigureElement"
267 "org.jhotdraw.standard.PasteCommand"
268 "org.jhotdraw.standard.PasteCommand$UndoActivity"
269 "org.jhotdraw.standard.PeripheralLocator"
270 "org.jhotdraw.standard.QuadTree"
271 "org.jhotdraw.standard.RelativeLocator"
272 "org.jhotdraw.standard.ResizeHandle"
273 "org.jhotdraw.standard.ResizeHandle$UndoActivity"
274 "org.jhotdraw.standard.ReverseFigureEnumerator"
275 "org.jhotdraw.standard.SelectAllCommand"
276 "org.jhotdraw.standard.SelectAllCommand$UndoActivity"
277 "org.jhotdraw.standard.SelectAreaTracker"
278 "org.jhotdraw.standard.SelectionTool"
279 "org.jhotdraw.standard.SendToBackCommand"
280 "org.jhotdraw.standard.SendToBackCommand$UndoActivity"
281 "org.jhotdraw.standard.SimpleUpdateStrategy"
282 "org.jhotdraw.standard.SingleFigureEnumerator"
283 "org.jhotdraw.standard.SouthEastHandle"
284 "org.jhotdraw.standard.SouthHandle"
285 "org.jhotdraw.standard.SouthWestHandle"
286 "org.jhotdraw.standard.StandardDrawing"
287 "org.jhotdraw.standard.StandardDrawingView"
288 "org.jhotdraw.standard.StandardDrawingView$ASH"
289 "org.jhotdraw.standard.StandardDrawingView$DrawingViewKeyListener"
290 "org.jhotdraw.standard.StandardDrawingView$DrawingViewMouseListener"
291 "org.jhotdraw.standard.StandardDrawingView$DrawingViewMouseMotionListener"
292 "org.jhotdraw.standard.StandardFigureSelection"
293 "org.jhotdraw.standard.TextHolder"
294 "org.jhotdraw.standard.ToggleGridCommand"
295 "org.jhotdraw.standard.ToolButton"
296 "org.jhotdraw.standard.WestHandle"
297 "org.jhotdraw.test.AllTests"
298 "org.jhotdraw.test.JHDTestCase"
299 "org.jhotdraw.test.contrib.AllTests"
300 "org.jhotdraw.test.contrib.CTXCommandMenuTest"
301 "org.jhotdraw.test.contrib.CTXWindowMenuTest"
302 "org.jhotdraw.test.contrib.ChopDiamondConnectorTest"
303 "org.jhotdraw.test.contrib.ChopPolygonConnectorTest"
304 "org.jhotdraw.test.contrib.ClippingUpdateStrategyTest"
305 "org.jhotdraw.test.contrib.CommandCheckBoxMenuItemTest"
306 "org.jhotdraw.test.contrib.CommandMenuItemTest"
307 "org.jhotdraw.test.contrib.ComponentFigureTest"
308 "org.jhotdraw.test.contrib.CompositeFigureCreationToolTest"
309 "org.jhotdraw.test.contrib.CustomSelectionToolTest"
310 "org.jhotdraw.test.contrib.CustomToolBarTest"
311 "org.jhotdraw.test.contrib.DesktopEventServiceTest"
312 "org.jhotdraw.test.contrib.DiamondFigureTest"
313 "org.jhotdraw.test.contrib.FloatingTextAreaTest"
314 "org.jhotdraw.test.contrib.GraphicalCompositeFigureTest"
315 "org.jhotdraw.test.contrib.HelperTest"
316 "org.jhotdraw.test.contrib.JPanelDesktopTest"
317 "org.jhotdraw.test.contrib.JScrollPaneDesktopTest"
318 "org.jhotdraw.test.contrib.MDIDesktopPaneTest"
319 "org.jhotdraw.test.contrib.MDI_DrawApplicationTest"
320 "org.jhotdraw.test.contrib.MiniMapViewTest"
321 "org.jhotdraw.test.contrib.NestedCreationToolTest"
322 "org.jhotdraw.test.contrib.PolygonFigureTest"
323 "org.jhotdraw.test.contrib.PolygonHandleTest"
324 "org.jhotdraw.test.contrib.PolygonToolTest"
325 "org.jhotdraw.test.contrib.SVGDrawAppTest"
326 "org.jhotdraw.test.contrib.SVGStorageFormatTest"
327 "org.jhotdraw.test.contrib.SimpleLayouterTest"
328 "org.jhotdraw.test.contrib.SplitConnectionToolTest"
329 "org.jhotdraw.test.contrib.StandardLayouterTest"
330 "org.jhotdraw.test.contrib.TextAreaFigureTest"
331 "org.jhotdraw.test.contrib.TextAreaToolTest"
332 "org.jhotdraw.test.contrib.TriangleFigureTest"
333 "org.jhotdraw.test.contrib.WindowMenuTest"
334 "org.jhotdraw.test.figures.AllTests"
335 "org.jhotdraw.test.figures.ArrowTipTest"
336 "org.jhotdraw.test.figures.BorderDecoratorTest"
337 "org.jhotdraw.test.figures.BorderToolTest"
338 "org.jhotdraw.test.figures.ChopEllipseConnectorTest"
339 "org.jhotdraw.test.figures.ConnectedTextToolTest"
340 "org.jhotdraw.test.figures.ElbowConnectionTest"
341 "org.jhotdraw.test.figures.ElbowHandleTest"
342 "org.jhotdraw.test.figures.EllipseFigureTest"
343 "org.jhotdraw.test.figures.FigureAttributesTest"
344 "org.jhotdraw.test.figures.FontSizeHandleTest"
345 "org.jhotdraw.test.figures.GroupCommandTest"
346 "org.jhotdraw.test.figures.GroupFigureTest"
347 "org.jhotdraw.test.figures.ImageFigureTest"
348 "org.jhotdraw.test.figures.InsertImageCommandTest"
349 "org.jhotdraw.test.figures.LineConnectionTest"
350 "org.jhotdraw.test.figures.LineFigureTest"
351 "org.jhotdraw.test.figures.NullConnectorTest"
352 "org.jhotdraw.test.figures.NullFigureTest"
353 "org.jhotdraw.test.figures.NumberTextFigureTest"
354 "org.jhotdraw.test.figures.PolyLineConnectorTest"
355 "org.jhotdraw.test.figures.PolyLineFigureTest"
356 "org.jhotdraw.test.figures.PolyLineHandleTest"
357 "org.jhotdraw.test.figures.RectangleFigureTest"
358 "org.jhotdraw.test.figures.RoundRectangleFigureTest"
359 "org.jhotdraw.test.figures.ScribbleToolTest"
360 "org.jhotdraw.test.figures.ShortestDistanceConnectorTest"
361 "org.jhotdraw.test.figures.TextFigureTest"
362 "org.jhotdraw.test.figures.TextToolTest"
363 "org.jhotdraw.test.figures.UngroupCommandTest"
364 "org.jhotdraw.test.framework.AllTests"
365 "org.jhotdraw.test.framework.DrawingChangeEventTest"
366 "org.jhotdraw.test.framework.FigureAttributeConstantTest"
367 "org.jhotdraw.test.framework.FigureChangeEventTest"
368 "org.jhotdraw.test.samples.javadraw.AllTests"
369 "org.jhotdraw.test.samples.javadraw.AnimationDecoratorTest"
370 "org.jhotdraw.test.samples.javadraw.AnimatorTest"
371 "org.jhotdraw.test.samples.javadraw.BouncingDrawingTest"
372 "org.jhotdraw.test.samples.javadraw.JavaDrawAppTest"
373 "org.jhotdraw.test.samples.javadraw.JavaDrawAppletTest"
374 "org.jhotdraw.test.samples.javadraw.JavaDrawViewerTest"
375 "org.jhotdraw.test.samples.javadraw.MySelectionToolTest"
376 "org.jhotdraw.test.samples.javadraw.PatternPainterTest"
377 "org.jhotdraw.test.samples.javadraw.URLToolTest"
378 "org.jhotdraw.test.samples.minimap.AllTests"
379 "org.jhotdraw.test.samples.minimap.MiniMapApplicationTest"
380 "org.jhotdraw.test.samples.minimap.MiniMapDesktopTest"
381 "org.jhotdraw.test.samples.net.AllTests"
382 "org.jhotdraw.test.samples.net.NetAppTest"
383 "org.jhotdraw.test.samples.net.NodeFigureTest"
384 "org.jhotdraw.test.samples.nothing.AllTests"
385 "org.jhotdraw.test.samples.nothing.NothingAppTest"
386 "org.jhotdraw.test.samples.nothing.NothingAppletTest"
387 "org.jhotdraw.test.samples.pert.AllTests"
388 "org.jhotdraw.test.samples.pert.PertAppletTest"
389 "org.jhotdraw.test.samples.pert.PertApplicationTest"
390 "org.jhotdraw.test.samples.pert.PertDependencyTest"
391 "org.jhotdraw.test.samples.pert.PertFigureCreationToolTest"
392 "org.jhotdraw.test.samples.pert.PertFigureTest"
393 "org.jhotdraw.test.standard.AlignCommandTest"
394 "org.jhotdraw.test.standard.AllTests"
395 "org.jhotdraw.test.standard.BoxHandleKitTest"
396 "org.jhotdraw.test.standard.BringToFrontCommandTest"
397 "org.jhotdraw.test.standard.BufferedUpdateStrategyTest"
398 "org.jhotdraw.test.standard.ChangeAttributeCommandTest"
399 "org.jhotdraw.test.standard.ChangeConnectionEndHandleTest"
400 "org.jhotdraw.test.standard.ChangeConnectionStartHandleTest"
401 "org.jhotdraw.test.standard.ChopBoxConnectorTest"
402 "org.jhotdraw.test.standard.ConnectionHandleTest"
403 "org.jhotdraw.test.standard.ConnectionToolTest"
404 "org.jhotdraw.test.standard.CopyCommandTest"
405 "org.jhotdraw.test.standard.CreationToolTest"
406 "org.jhotdraw.test.standard.CutCommandTest"
407 "org.jhotdraw.test.standard.DeleteCommandTest"
408 "org.jhotdraw.test.standard.DeleteFromDrawingVisitorTest"
409 "org.jhotdraw.test.standard.DragTrackerTest"
410 "org.jhotdraw.test.standard.DuplicateCommandTest"
411 "org.jhotdraw.test.standard.FastBufferedUpdateStrategyTest"
412 "org.jhotdraw.test.standard.FigureAndEnumeratorTest"
413 "org.jhotdraw.test.standard.FigureChangeAdapterTest"
414 "org.jhotdraw.test.standard.FigureChangeEventMulticasterTest"
415 "org.jhotdraw.test.standard.FigureEnumeratorTest"
416 "org.jhotdraw.test.standard.GridConstrainerTest"
417 "org.jhotdraw.test.standard.HandleAndEnumeratorTest"
418 "org.jhotdraw.test.standard.HandleEnumeratorTest"
419 "org.jhotdraw.test.standard.HandleTrackerTest"
420 "org.jhotdraw.test.standard.InsertIntoDrawingVisitorTest"
421 "org.jhotdraw.test.standard.LocatorConnectorTest"
422 "org.jhotdraw.test.standard.LocatorHandleTest"
423 "org.jhotdraw.test.standard.NullDrawingViewTest"
424 "org.jhotdraw.test.standard.NullHandleTest"
425 "org.jhotdraw.test.standard.NullToolTest"
426 "org.jhotdraw.test.standard.OffsetLocatorTest"
427 "org.jhotdraw.test.standard.PasteCommandTest"
428 "org.jhotdraw.test.standard.PeripheralLocatorTest"
429 "org.jhotdraw.test.standard.RelativeLocatorTest"
430 "org.jhotdraw.test.standard.ReverseFigureEnumeratorTest"
431 "org.jhotdraw.test.standard.SelectAllCommandTest"
432 "org.jhotdraw.test.standard.SelectAreaTrackerTest"
433 "org.jhotdraw.test.standard.SelectionToolTest"
434 "org.jhotdraw.test.standard.SendToBackCommandTest"
435 "org.jhotdraw.test.standard.SimpleUpdateStrategyTest"
436 "org.jhotdraw.test.standard.SingleFigureEnumeratorTest"
437 "org.jhotdraw.test.standard.StandardDrawingTest"
438 "org.jhotdraw.test.standard.StandardDrawingViewTest"
439 "org.jhotdraw.test.standard.StandardFigureSelectionTest"
440 "org.jhotdraw.test.standard.ToggleGridCommandTest"
441 "org.jhotdraw.test.standard.ToolButtonTest"
442 "org.jhotdraw.test.util.AllTests"
443 "org.jhotdraw.test.util.BoundsTest"
444 "org.jhotdraw.test.util.ClipboardTest"
445 "org.jhotdraw.test.util.ColorMapTest"
446 "org.jhotdraw.test.util.CommandButtonTest"
447 "org.jhotdraw.test.util.CommandChoiceTest"
448 "org.jhotdraw.test.util.CommandMenuTest"
449 "org.jhotdraw.test.util.FillerTest"
450 "org.jhotdraw.test.util.FloatingTextFieldTest"
451 "org.jhotdraw.test.util.GeomTest"
452 "org.jhotdraw.test.util.GraphLayoutTest"
453 "org.jhotdraw.test.util.IconkitTest"
454 "org.jhotdraw.test.util.JDOStorageFormatTest"
455 "org.jhotdraw.test.util.PaletteIconTest"
456 "org.jhotdraw.test.util.PaletteLayoutTest"
457 "org.jhotdraw.test.util.RedoCommandTest"
458 "org.jhotdraw.test.util.ReverseListEnumeratorTest"
459 "org.jhotdraw.test.util.SerializationStorageFormatTest"
460 "org.jhotdraw.test.util.StandardStorageFormatTest"
461 "org.jhotdraw.test.util.StandardVersionControlStrategyTest"
462 "org.jhotdraw.test.util.StorableInputTest"
463 "org.jhotdraw.test.util.StorableOutputTest"
464 "org.jhotdraw.test.util.StorageFormatManagerTest"
465 "org.jhotdraw.test.util.UndoCommandTest"
466 "org.jhotdraw.test.util.UndoManagerTest"
467 "org.jhotdraw.test.util.UndoRedoActivityTest"
468 "org.jhotdraw.test.util.UndoableAdapterTest"
469 "org.jhotdraw.test.util.UndoableCommandTest"
470 "org.jhotdraw.test.util.UndoableHandleTest"
471 "org.jhotdraw.test.util.UndoableToolTest"
472 "org.jhotdraw.test.util.VersionManagementTest"
473 "org.jhotdraw.test.util.collections.jdk11.AllTests"
474 "org.jhotdraw.test.util.collections.jdk11.CollectionsFactoryJDK11Test"
475 "org.jhotdraw.test.util.collections.jdk11.IteratorWrapperTest"
476 "org.jhotdraw.test.util.collections.jdk11.ListWrapperTest"
477 "org.jhotdraw.test.util.collections.jdk11.MapWrapperTest"
478 "org.jhotdraw.test.util.collections.jdk11.SetWrapperTest"
479 "org.jhotdraw.test.util.collections.jdk12.AllTests"
480 "org.jhotdraw.test.util.collections.jdk12.CollectionsFactoryJDK12Test"
481 "org.jhotdraw.util.Animatable"
482 "org.jhotdraw.util.Bounds"
483 "org.jhotdraw.util.Clipboard"
484 "org.jhotdraw.util.CollectionsFactory"
485 "org.jhotdraw.util.ColorEntry"
486 "org.jhotdraw.util.ColorMap"
487 "org.jhotdraw.util.Command"
488 "org.jhotdraw.util.CommandButton"
489 "org.jhotdraw.util.CommandChoice"
490 "org.jhotdraw.util.CommandListener"
491 "org.jhotdraw.util.CommandMenu"
492 "org.jhotdraw.util.Filler"
493 "org.jhotdraw.util.FloatingTextField"
494 "org.jhotdraw.util.Geom"
495 "org.jhotdraw.util.GraphLayout"
496 "org.jhotdraw.util.GraphNode"
497 "org.jhotdraw.util.Iconkit"
498 "org.jhotdraw.util.JDOStorageFormat"
499 "org.jhotdraw.util.JDOStorageFormat$DrawingListModel"
500 "org.jhotdraw.util.JDOStorageFormat$DrawingSelector"
501 "org.jhotdraw.util.PaletteButton"
502 "org.jhotdraw.util.PaletteIcon"
